83,782,Comerio,PR,18.223348,-66.2267,-22,135,-4,0
84,777,Juncos,PR,18.224088,-65.91316,-22,136,-4,0
85,666,Juncos,PR,18.228952,-65.921356,-22,136,-4,0
86,625,Caguas,PR,18.232109,-66.039087,-22,135,-4,0
87,725,Caguas,PR,18.233927,-66.04502,-22,135,-4,0
88,626,Caguas,PR,18.235003,-66.037318,-22,135,-4,0
89,670,Las Marias,PR,18.241343,-66.97604,-22,133,-4,0
90,703,Aguas Buenas,PR,18.246205,-66.12827,-22,135,-4,0
91,658,Gurabo,PR,18.254137,-65.973605,-22,135,-4,0
92,607,Aguas Buenas,PR,18.256995,-66.104657,-22,135,-4,0
93,735,Ceiba,PR,18.258444,-65.65987,-22,136,-4,0
94,778,Gurabo,PR,18.258628,-65.97791,-22,135,-4,0
95,635,Ceiba,PR,18.262902,-65.646529,-22,136,-4,0
96,742,Roosevelt Roads,PR,18.264872,-65.594769,-22,136,-4,0
97,761,Utuado,PR,18.265445,-66.702364,-22,134,-4,0
98,641,Utuado,PR,18.268896,-66.70519,-22,134,-4,0
99,611,Angeles,PR,18.279531,-66.80217,-22,134,-4,0
100,610,Anasco,PR,18.288319,-67.13604,-22,133,-4,0
101,669,Lares,PR,18.288418,-66.87503,-22,133,-4,0
102,719,Naranjito,PR,18.294571,-66.25098,-22,135,-4,0
103,783,Corozal,PR,18.304874,-66.32305,-22,135,-4,0
104,638,Ciales,PR,18.308139,-66.49835,-22,134,-4,0
105,645,Culebra,PR,18.308508,-65.304732,-22,137,-4,0
106,775,Culebra,PR,18.311149,-65.29257,-22,137,-4,0
107,687,Morovis,PR,18.31708,-66.41528,-22,134,-4,0
108,803,St Thomas,VI,18.322285,-64.963715,-22,138,-4,0
109,805,St Thomas,VI,18.322285,-64.963715,-22,138,-4,0
110,801,St Thomas,VI,18.322285,-64.963715,-22,138,-4,0
111,804,St Thomas,VI,18.322285,-64.963715,-22,138,-4,0
112,802,St Thomas,VI,18.322285,-64.963715,-22,138,-4,0
113,738,Fajardo,PR,18.32265,-65.66116,-22,136,-4,0
114,748,Fajardo,PR,18.326732,-65.652484,-22,136,-4,0
115,831,St John,VI,18.32816,-64.740737,-22,138,-4,0
116,830,St John,VI,18.32816,-64.740737,-22,138,-4,0
117,971,Guaynabo,PR,18.329688,-66.11876,-22,135,-4,0
118,740,Puerto Real,PR,18.331711,-65.62761,-22,136,-4,0
119,685,San Sebastian,PR,18.332595,-66.98104,-22,133,-4,0
120,648,Fajardo,PR,18.333038,-65.656182,-22,136,-4,0
121,677,Rincon,PR,18.336121,-67.23675,-22,133,-4,0
122,978,St Just,PR,18.337004,-65.990099,-22,135,-4,0
123,977,Trujillo Alto,PR,18.337004,-65.990099,-22,135,-4,0
124,643,Corozal,PR,18.341254,-66.315194,-22,135,-4,0
125,956,Bayamon,PR,18.34216,-66.16643,-22,135,-4,0
126,960,Bayamon,PR,18.34487,-66.166014,-22,135,-4,0
127,958,Bayamon,PR,18.34487,-66.166014,-22,135,-4,0
128,976,Trujillo Alto,PR,18.346767,-66.00561,-22,135,-4,0
129,729,Canovanas,PR,18.35615,-65.89089,-22,136,-4,0
130,954,Toa Alta,PR,18.358939,-66.258108,-22,135,-4,0
131,970,Guaynabo,PR,18.359143,-66.112295,-22,135,-4,0
132,773,Luquillo,PR,18.361344,-65.72133,-22,136,-4,0
133,926,San Juan,PR,18.361363,-66.0562,-22,135,-4,0
134,602,Aguada,PR,18.363285,-67.18024,-22,133,-4,0
135,650,Florida,PR,18.363331,-66.56773,-22,134,-4,0
136,721,Palmer,PR,18.364161,-65.778288,-22,136,-4,0
137,745,Rio Grande,PR,18.366213,-65.82277,-22,136,-4,0
138,969,Guaynabo,PR,18.366981,-66.10889,-22,135,-4,0
139,953,Toa Alta,PR,18.36802,-66.23414,-22,135,-4,0
140,957,Bayamon,PR,18.369674,-66.18669,-22,135,-4,0
141,987,Carolina,PR,18.372228,-65.96275,-22,135,-4,0
142,985,Carolina,PR,18.374896,-65.94691,-22,135,-4,0
143,676,Moca,PR,18.37956,-67.08424,-22,133,-4,0
144,959,Bayamon,PR,18.387063,-66.15943,-22,135,-4,0
145,927,San Juan,PR,18.39184,-66.06867,-22,135,-4,0
146,986,Carolina,PR,18.393355,-65.972495,-22,135,-4,0
147,984,Carolina,PR,18.393355,-65.972495,-22,135,-4,0
148,988,Carolina,PR,18.393355,-65.972495,-22,135,-4,0
149,921,San Juan,PR,18.394019,-66.08633,-22,135,-4,0
150,966,Guaynabo,PR,18.398507,-66.11522,-22,135,-4,0
151,925,San Juan,PR,18.400006,-66.05028,-22,135,-4,0
152,924,San Juan,PR,18.401917,-66.01194,-22,135,-4,0
153,688,Sabana Hoyos,PR,18.40415,-66.61348,-22,134,-4,0
154,968,Guaynabo,PR,18.408479,-66.1025,-22,135,-4,0
155,982,Carolina,PR,18.409345,-65.99313,-22,135,-4,0
156,981,Carolina,PR,18.410462,-66.060533,-22,135,-4,0
157,938,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
158,940,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
159,936,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
160,916,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
161,955,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
162,922,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
163,935,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
164,908,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
165,928,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
166,930,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
167,933,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
168,910,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
169,919,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
170,929,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
171,931,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
172,937,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
173,914,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
174,902,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
175,939,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
176,975,San Juan,PR,18.410462,-66.060533,-22,135,-4,0
177,923,San Juan,PR,18.410681,-66.03806,-22,135,-4,0
178,920,San Juan,PR,18.41242,-66.09069,-22,135,-4,0
179,961,Bayamon,PR,18.412462,-66.16033,-22,135,-4,0
180,934,Fort Buchanan,PR,18.413511,-66.12198,-22,135,-4,0
181,983,Carolina,PR,18.414408,-65.97582,-22,135,-4,0
182,918,San Juan,PR,18.417668,-66.06494,-22,135,-4,0
183,692,Vega Alta,PR,18.419666,-66.33186,-22,135,-4,0
184,762,Vega Alta,PR,18.420218,-66.324284,-22,135,-4,0
185,917,San Juan,PR,18.422263,-66.0513,-22,135,-4,0
186,674,Manati,PR,18.426137,-66.48697,-22,134,-4,0
187,616,Bajadero,PR,18.426748,-66.67669,-22,134,-4,0
188,772,Loiza,PR,18.427674,-65.87605,-22,136,-4,0
189,952,Sabana Seca,PR,18.429218,-66.18014,-22,135,-4,0
190,614,Arecibo,PR,18.429675,-66.674506,-22,134,-4,0
191,965,Guaynabo,PR,18.431453,-66.11703,-22,135,-4,0
192,979,Carolina,PR,18.431885,-66.0127,-22,135,-4,0
193,659,Hatillo,PR,18.432956,-66.80039,-22,134,-4,0
194,949,Toa Baja,PR,18.433173,-66.2042,-22,135,-4,0
195,627,Camuy,PR,18.435246,-66.85644,-22,133,-4,0
196,915,San Juan,PR,18.436995,-66.04888,-22,135,-4,0
197,962,Catano,PR,18.437683,-66.13847,-22,135,-4,0
198,693,Vega Baja,PR,18.440667,-66.3921,-22,134,-4,0
199,909,San Juan,PR,18.442282,-66.06764,-22,135,-4,0
200,678,Quebradillas,PR,18.442334,-66.93275,-22,133,-4,0
201,646,Dorado,PR,18.442798,-66.27689,-22,135,-4,0
202,694,Vega Baja,PR,18.443109,-66.398302,-22,134,-4,0
203,963,Catano,PR,18.443217,-66.139293,-22,135,-4,0
204,912,San Juan,PR,18.445946,-66.05928,-22,135,-4,0
205,603,Aguadilla,PR,18.448619,-67.13422,-22,133,-4,0
206,612,Arecibo,PR,18.449732,-66.69879,-22,134,-4,0
207,911,San Juan,PR,18.45009,-66.0577,-22,135,-4,0
208,913,San Juan,PR,18.450907,-66.04256,-22,135,-4,0
209,907,San Juan,PR,18.451131,-66.07798,-22,135,-4,0
210,764,Vega Baja,PR,18.452084,-66.397138,-22,134,-4,0
211,763,Monserrate,PR,18.452175,-66.399836,-22,134,-4,0
212,617,Barceloneta,PR,18.455499,-66.55575,-22,134,-4,0
213,652,Garrochales,PR,18.457453,-66.61217,-22,134,-4,0
214,951,Toa Baja,PR,18.457761,-66.196503,-22,135,-4,0
215,950,Toa Baja,PR,18.457761,-66.196503,-22,135,-4,0
216,613,Arecibo,PR,18.458093,-66.732732,-22,134,-4,0
217,906,San Juan,PR,18.46454,-66.10079,-22,135,-4,0
218,605,Aguadilla,PR,18.465162,-67.141486,-22,133,-4,0
219,901,San Juan,PR,18.465426,-66.10786,-22,135,-4,0
220,662,Isabela,PR,18.478855,-67.01973,-22,133,-4,0
221,752,San Antonio,PR,18.493745,-67.097726,-21,133,-4,0
222,690,San Antonio,PR,18.495369,-67.09867,-21,133,-4,0
223,604,Aguadilla,PR,18.498987,-67.13699,-21,133,-4,0
224,96737,Ocean View,HI,19.101978,-155.76114,-19,-72,-10,0
225,96772,Naalehu,HI,19.110687,-155.58738,-19,-72,-10,0
226,96373,Hawaiian Ocean View,HI,19.112099,-155.798594,-19,-72,-10,0
227,96777,Pahala,HI,19.226749,-155.49217,-19,-71,-10,0
228,96726,Honaunau,HI,19.278298,-155.845329,-19,-72,-10,0
229,96704,Captain Cook,HI,19.307543,-155.88338,-19,-72,-10,0
230,96725,Holualoa,HI,19.410727,-155.7478,-18,-72,-10,0
231,96885,Volcano,HI,19.433152,-155.238743,-18,-71,-10,0
232,96718,Hawaii National Park,HI,19.435739,-155.26648,-18,-71,-10,0
233,96385,Volcano,HI,19.44707,-155.243925,-18,-71,-10,0
234,96785,Volcano,HI,19.447717,-155.21012,-18,-71,-10,0
235,96778,Pahoa,HI,19.494625,-154.9266,-18,-70,-10,0
236,96771,Mountain View,HI,19.516132,-155.11305,-18,-71,-10,0
237,96750,Kealakekua,HI,19.526845,-155.9215,-18,-72,-10,0
238,96760,Kurtistown,HI,19.5604,-155.05686,-18,-70,-10,0
239,96721,Hilo,HI,19.593456,-155.438015,-18,-71,-10,0
240,96745,Kailua Kona,HI,19.593456,-155.438015,-18,-71,-10,0
241,96739,Keauhou,HI,19.593456,-155.438015,-18,-71,-10,0
242,96775,Paauhau,HI,19.593456,-155.438015,-18,-71,-10,0
243,96749,Keaau,HI,19.625495,-155.01121,-18,-70,-10,0
244,96740,Kailua Kona,HI,19.675386,-155.97588,-17,-73,-10,0
245,96720,Hilo,HI,19.713562,-155.09842,-17,-71,-10,0
246,96781,Papaikou,HI,19.800318,-155.10649,-17,-71,-10,0
247,96783,Pepeekeo,HI,19.843259,-155.10548,-17,-71,-10,0
248,96710,Hakalau,HI,19.857045,-155.15249,-17,-71,-10,0
249,96728,Honomu,HI,19.866007,-155.12172,-17,-71,-10,0
